txn_id,txn_date,customer_id,account_id,product_id,amount,status,channel,is_fraud_flag
10697,2026-01-15,230,428,2,43.27,SUCCESS,API,0
10698,2025-05-22,152,234,4,64.8,SUCCESS,Mobile,0
10699,2025-12-19,337,713,4,20.07,SUCCESS,Branch,0
10700,2026-01-24,457,37,12,46.03,SUCCESS,Branch,0
10701,2025-04-24,456,566,12,47.63,SUCCESS,Mobile,0
10702,2025-10-06,94,793,5,8.7,SUCCESS,Mobile,0
10703,2025-04-01,391,105,7,24.01,SUCCESS,Mobile,0
10704,2025-04-10,128,339,3,16.96,SUCCESS,Mobile,0
10705,2025-02-08,229,190,6,24.36,FAILED,API,0
10706,2025-07-24,497,665,8,25.79,SUCCESS,Mobile,0
10707,2025-06-17,471,692,8,32.38,SUCCESS,API,0
10708,2025-04-02,73,753,9,57.05,SUCCESS,Mobile,0
10709,2025-07-21,83,191,12,68.84,FAILED,API,0
10710,2025-12-25,236,56,2,36.78,SUCCESS,Mobile,0
10711,2025-12-26,192,114,4,72.15,SUCCESS,Web,0
10712,2025-07-01,456,26,1,54.5,SUCCESS,Mobile,0
10713,2025-05-21,368,110,7,31.46,SUCCESS,Mobile,0
10714,2025-04-28,46,451,6,79.81,SUCCESS,Mobile,0
10715,2025-07-18,462,153,3,34.47,SUCCESS,Mobile,1
10716,2025-06-06,51,789,5,38.42,SUCCESS,Mobile,0
10717,2026-01-20,220,674,3,18.53,SUCCESS,Web,0
10718,2026-01-09,99,501,10,41.1,SUCCESS,Mobile,0
10719,2025-09-12,455,614,12,42.65,SUCCESS,Web,0
10720,2025-10-23,390,472,7,55.68,SUCCESS,Web,0
10721,2025-10-29,286,361,8,28.93,SUCCESS,Web,0
10722,2025-10-05,101,537,11,21.4,SUCCESS,Branch,0
10723,2025-10-05,144,193,11,42.33,SUCCESS,Branch,0
10724,2025-08-31,235,800,8,51.61,SUCCESS,Mobile,0
10725,2025-07-01,375,768,9,27.05,SUCCESS,Mobile,0
10726,2026-01-11,313,367,9,20.0,SUCCESS,Web,0
10727,2025-09-23,449,163,4,25.86,SUCCESS,Web,0
10728,2025-01-31,362,272,11,85.84,SUCCESS,Mobile,0
10729,2025-12-08,317,544,10,18.46,SUCCESS,Web,0
10730,2025-05-11,273,239,11,18.17,SUCCESS,Mobile,0
10731,2025-07-13,447,389,11,101.6,SUCCESS,Mobile,0
10732,2025-05-26,245,10,5,30.14,SUCCESS,Web,0
10733,2025-04-21,248,328,9,15.9,SUCCESS,Mobile,0
10734,2025-07-04,263,591,5,14.18,SUCCESS,Mobile,0
10735,2026-01-18,163,788,3,46.73,SUCCESS,Mobile,0
10736,2026-01-03,121,345,9,40.49,SUCCESS,Mobile,1
10737,2026-01-22,197,396,8,46.96,SUCCESS,Mobile,0
10738,2025-02-06,347,90,12,19.75,SUCCESS,Mobile,0
10739,2025-06-15,30,452,8,16.24,SUCCESS,Mobile,0
10740,2026-01-09,172,447,6,45.76,SUCCESS,Mobile,0
10741,2025-07-03,106,410,2,17.68,SUCCESS,Mobile,0
10742,2025-03-27,483,444,6,30.0,SUCCESS,Mobile,0
10743,2025-12-09,208,752,3,19.47,SUCCESS,Mobile,0
10744,2025-08-28,390,573,2,89.02,SUCCESS,Web,0
10745,2025-11-23,464,399,6,57.59,SUCCESS,Web,0
10746,2026-01-22,56,5,8,160.92,SUCCESS,Web,0
10747,2025-06-01,136,672,7,48.58,FAILED,Web,0
10748,2025-10-03,468,96,4,39.96,SUCCESS,Mobile,0
10749,2025-06-28,381,790,8,49.79,SUCCESS,API,0
10750,2026-01-17,223,524,8,12.89,SUCCESS,Mobile,0
10751,2025-03-15,20,344,7,11.36,SUCCESS,Mobile,0
10752,2025-11-24,457,747,11,50.75,FAILED,Mobile,0
10753,2025-03-15,286,621,2,23.37,SUCCESS,Branch,0
10754,2025-02-25,446,489,4,33.11,SUCCESS,Branch,0
10755,2025-06-12,333,208,3,12.46,SUCCESS,Branch,0
10756,2025-08-26,26,528,7,24.26,SUCCESS,Mobile,0
10757,2025-12-23,66,307,12,26.66,SUCCESS,Branch,0
10758,2025-02-21,61,727,3,57.68,SUCCESS,Mobile,0
10759,2025-11-12,489,544,7,35.87,SUCCESS,Web,0
10760,2025-10-12,445,627,11,14.47,SUCCESS,API,0
10761,2026-01-01,45,638,8,24.23,SUCCESS,Web,0
10762,2025-08-04,302,228,4,64.43,SUCCESS,Mobile,0
10763,2025-09-04,280,229,7,25.26,SUCCESS,Web,0
10764,2025-10-20,333,387,9,56.84,SUCCESS,Mobile,0
10765,2025-10-31,115,371,7,23.85,SUCCESS,Mobile,0
10766,2025-08-22,16,348,2,40.48,SUCCESS,Web,0
10767,2025-08-22,338,557,9,34.3,SUCCESS,Mobile,0
10768,2025-03-22,144,24,5,31.03,SUCCESS,Mobile,0
10769,2025-04-14,322,13,10,15.07,SUCCESS,Web,0
10770,2025-07-29,129,517,11,12.58,SUCCESS,Web,0
10771,2025-06-05,74,593,6,38.32,SUCCESS,Mobile,0
10772,2025-07-29,25,178,2,33.86,SUCCESS,Mobile,0
10773,2025-08-29,14,460,10,24.05,SUCCESS,Branch,0
10774,2025-09-25,209,375,7,19.59,SUCCESS,Mobile,0
10775,2025-05-16,466,689,9,73.93,SUCCESS,Web,0
10776,2025-02-17,135,402,11,60.0,SUCCESS,API,0
10777,2025-12-30,21,289,2,51.82,SUCCESS,Web,0
10778,2025-11-15,349,186,9,87.12,SUCCESS,Mobile,0
10779,2025-01-30,91,503,5,17.13,SUCCESS,Mobile,0
10780,2025-08-13,49,162,1,39.07,SUCCESS,Web,0
10781,2025-11-25,388,458,5,14.39,SUCCESS,Web,0
10782,2025-12-18,12,31,2,26.01,SUCCESS,Web,0
10783,2025-05-02,22,79,8,27.49,SUCCESS,Mobile,0
10784,2025-10-18,360,283,3,22.03,SUCCESS,Mobile,0
10785,2026-01-17,162,187,9,32.33,SUCCESS,Mobile,0
10786,2025-11-21,410,539,5,120.37,SUCCESS,Web,0
10787,2025-09-28,156,375,3,38.74,SUCCESS,Web,0
10788,2025-07-26,403,385,10,59.62,SUCCESS,Mobile,0
10789,2025-04-10,159,76,1,35.23,SUCCESS,Web,0
10790,2025-04-05,270,708,4,12.12,SUCCESS,Web,0
10791,2025-04-26,87,407,7,22.68,SUCCESS,Branch,0
10792,2025-10-27,337,766,3,24.02,SUCCESS,Mobile,0
10793,2025-04-29,407,599,9,32.28,SUCCESS,Web,0
10794,2025-10-05,209,123,5,47.59,SUCCESS,Mobile,0
10795,2025-07-03,8,468,12,55.53,SUCCESS,Web,0
10796,2025-11-20,166,191,11,40.83,SUCCESS,Web,0
10797,2026-01-10,10,255,12,62.57,SUCCESS,Web,0
10798,2025-05-17,30,212,11,22.39,SUCCESS,Mobile,0
10799,2025-07-09,263,733,6,46.38,SUCCESS,Web,0
10800,2025-09-12,258,284,7,44.71,SUCCESS,Mobile,0
10801,2026-01-05,495,280,10,56.86,SUCCESS,Branch,0
10802,2025-06-12,278,766,5,21.33,SUCCESS,Mobile,0
10803,2025-06-18,133,278,2,99.96,SUCCESS,Mobile,0
10804,2025-09-25,451,470,3,20.64,SUCCESS,Mobile,0
10805,2025-05-15,457,168,11,25.07,SUCCESS,Mobile,1
10806,2025-03-30,197,203,9,51.81,SUCCESS,Mobile,0
10807,2025-04-01,56,96,3,12.91,SUCCESS,Mobile,0
10808,2025-10-31,276,728,2,18.91,SUCCESS,Mobile,0
10809,2025-04-21,477,780,8,34.88,SUCCESS,Mobile,0
10810,2025-12-29,198,616,8,11.09,SUCCESS,Branch,0
10811,2025-10-21,324,661,7,20.53,FAILED,Mobile,0
10812,2025-08-06,484,384,2,34.91,SUCCESS,Branch,0
10813,2025-06-26,185,679,2,20.21,FAILED,Branch,0
10814,2025-08-21,21,109,3,96.47,SUCCESS,Mobile,0
10815,2025-07-20,17,338,10,51.17,SUCCESS,Mobile,0
10816,2025-08-31,79,58,1,43.41,SUCCESS,Mobile,0
10817,2025-10-07,27,198,12,36.02,SUCCESS,Web,0
10818,2025-10-10,167,685,5,52.46,SUCCESS,Web,0
10819,2025-05-04,339,640,12,34.28,SUCCESS,Mobile,0
10820,2025-01-30,235,335,3,18.27,SUCCESS,Mobile,0
10821,2025-02-03,451,497,4,40.65,FAILED,Web,0
10822,2025-08-28,476,783,9,21.56,SUCCESS,Mobile,0
10823,2025-03-19,111,318,7,42.82,SUCCESS,API,0
10824,2025-05-06,214,166,7,39.54,SUCCESS,Mobile,0
10825,2025-07-09,371,576,3,22.67,SUCCESS,Mobile,0
10826,2025-02-06,369,620,7,113.87,SUCCESS,Mobile,0
10827,2025-11-27,198,381,9,71.15,SUCCESS,Web,0
10828,2025-07-19,479,628,12,32.04,SUCCESS,Mobile,0
10829,2025-12-16,197,756,11,44.9,SUCCESS,Mobile,0
10830,2025-12-07,13,344,12,40.47,SUCCESS,Mobile,0
10831,2025-02-08,113,711,10,23.94,SUCCESS,Mobile,1
10832,2025-07-06,98,715,9,46.65,SUCCESS,Web,0
10833,2025-04-14,306,590,10,29.43,SUCCESS,Mobile,0
10834,2025-06-14,138,404,1,14.27,SUCCESS,Web,0
10835,2025-03-02,56,540,9,24.37,SUCCESS,Mobile,0
10836,2025-10-30,104,230,3,24.45,SUCCESS,Web,0
10837,2026-01-12,232,506,6,10.37,SUCCESS,Web,0
10838,2025-03-04,498,201,2,73.77,SUCCESS,Web,0
10839,2025-09-02,172,20,4,24.16,SUCCESS,Web,0
10840,2025-11-04,28,107,3,26.4,SUCCESS,Mobile,0
10841,2026-01-05,469,756,6,127.81,SUCCESS,API,0
10842,2025-09-11,293,735,1,18.45,SUCCESS,Web,0
10843,2025-11-28,292,469,4,31.29,SUCCESS,Mobile,0
10844,2025-10-06,440,22,1,12.76,SUCCESS,Mobile,0
10845,2025-11-30,92,205,1,22.55,SUCCESS,Mobile,0
10846,2025-12-01,205,47,4,24.22,SUCCESS,Web,0
10847,2026-01-20,313,25,5,64.85,SUCCESS,Mobile,0
10848,2025-09-28,36,150,12,20.08,SUCCESS,API,0
10849,2025-02-05,129,614,7,55.16,SUCCESS,Mobile,0
10850,2025-11-27,171,317,8,167.34,SUCCESS,Web,0
10851,2025-06-29,393,692,3,94.65,FAILED,Web,0
10852,2025-10-04,497,119,12,5.98,SUCCESS,Branch,0
10853,2025-12-17,468,148,3,44.54,SUCCESS,Mobile,0
10854,2025-02-06,363,208,10,85.02,SUCCESS,API,0
10855,2026-01-03,362,20,4,20.15,SUCCESS,Branch,0
10856,2025-06-25,465,617,6,31.47,SUCCESS,API,0
10857,2025-02-04,195,618,2,27.45,SUCCESS,Branch,0
10858,2025-04-13,371,358,12,58.72,FAILED,Branch,0
10859,2025-06-17,32,685,6,24.88,SUCCESS,Web,0
10860,2025-06-18,119,37,11,104.24,SUCCESS,Branch,0
10861,2025-06-03,380,143,6,69.24,SUCCESS,Web,0
10862,2025-02-24,483,137,2,12.92,SUCCESS,Web,0
10863,2025-02-10,70,613,5,13.02,SUCCESS,Web,0
10864,2025-11-14,314,172,12,37.56,SUCCESS,API,0
10865,2025-09-25,436,655,11,29.12,SUCCESS,Mobile,0
10866,2025-02-15,198,556,11,31.65,SUCCESS,Branch,0
10867,2025-10-04,345,632,7,23.53,SUCCESS,Mobile,0
10868,2025-07-31,284,630,9,17.5,SUCCESS,Mobile,0
10869,2025-02-10,231,396,3,33.66,SUCCESS,Mobile,0
10870,2025-07-11,193,239,7,43.94,SUCCESS,Mobile,0
10871,2025-03-12,168,153,3,61.84,SUCCESS,API,0
10872,2025-06-04,464,202,12,68.19,SUCCESS,Mobile,0
10873,2025-03-29,404,761,2,33.95,SUCCESS,Web,0
10874,2025-08-16,88,50,4,41.03,SUCCESS,Mobile,0
10875,2025-02-09,463,765,12,12.1,SUCCESS,API,0
10876,2025-10-30,115,139,8,50.93,SUCCESS,Branch,0
10877,2025-09-07,138,339,5,73.94,SUCCESS,Mobile,0
10878,2025-04-23,76,279,8,49.06,SUCCESS,Mobile,0
10879,2026-01-11,446,88,6,32.18,SUCCESS,Mobile,0
10880,2025-06-22,293,655,12,18.64,SUCCESS,Mobile,0
10881,2025-01-30,227,575,1,18.66,SUCCESS,Mobile,0
10882,2025-06-12,316,660,3,29.49,SUCCESS,API,0
10883,2025-05-05,91,345,8,43.61,SUCCESS,Branch,0
10884,2025-06-08,77,248,4,9.57,FAILED,Mobile,0
10885,2025-07-07,350,522,2,14.97,SUCCESS,API,0
10886,2025-08-27,371,624,8,58.18,SUCCESS,Mobile,0
10887,2025-09-26,323,242,5,93.37,SUCCESS,Mobile,0
10888,2025-06-16,180,445,1,29.82,SUCCESS,Web,0
10889,2025-12-02,419,477,8,49.07,SUCCESS,Mobile,0
10890,2025-04-08,368,374,9,30.9,SUCCESS,Mobile,0
10891,2025-03-18,190,561,8,35.66,SUCCESS,Mobile,0
10892,2025-11-30,396,49,1,17.16,FAILED,Web,0
10893,2025-10-20,242,332,6,46.24,SUCCESS,API,0
10894,2025-06-03,29,545,6,21.21,FAILED,Web,0
10895,2025-03-24,286,599,7,38.33,SUCCESS,Web,0
10896,2025-11-28,150,279,1,52.02,FAILED,Web,0
10897,2025-04-10,337,181,8,48.27,SUCCESS,Mobile,0
10898,2025-08-28,309,293,4,20.41,FAILED,Branch,0
10899,2025-09-04,219,790,11,38.94,SUCCESS,Web,0
10900,2025-08-23,278,221,4,23.45,SUCCESS,Mobile,0
10901,2025-06-13,444,484,11,51.61,SUCCESS,Mobile,0
10902,2025-09-27,305,642,10,54.69,SUCCESS,API,0
10903,2025-07-15,433,5,4,52.89,SUCCESS,Mobile,0
10904,2025-12-05,391,475,6,81.35,SUCCESS,API,0
10905,2025-09-20,46,771,6,45.69,SUCCESS,Mobile,0
10906,2025-08-22,11,717,6,84.18,SUCCESS,Web,0
10907,2025-03-02,16,470,2,51.94,SUCCESS,Mobile,0
10908,2025-11-18,182,205,5,22.15,SUCCESS,Branch,0
10909,2025-03-10,185,780,11,39.0,SUCCESS,Web,0
10910,2025-12-20,36,416,12,64.28,SUCCESS,Mobile,0
10911,2026-01-27,51,442,2,67.24,SUCCESS,Mobile,0
10912,2026-01-21,150,582,6,26.32,SUCCESS,Mobile,0
10913,2026-01-17,488,40,7,26.13,SUCCESS,Branch,0
10914,2025-06-25,421,357,6,49.59,SUCCESS,Web,0
10915,2025-06-18,259,134,3,21.57,SUCCESS,Branch,0
10916,2025-12-25,291,575,11,30.51,SUCCESS,Mobile,0
10917,2025-06-22,113,91,10,36.82,FAILED,Web,0
10918,2025-10-18,294,197,10,31.55,SUCCESS,API,0
10919,2025-04-12,362,249,5,56.49,SUCCESS,Web,0
10920,2025-10-05,55,339,9,54.08,SUCCESS,Mobile,0
10921,2025-03-13,425,306,11,37.95,SUCCESS,Web,0
10922,2025-07-03,294,424,6,17.59,SUCCESS,Web,0
10923,2025-12-24,216,513,3,79.73,SUCCESS,Web,0
10924,2025-07-13,374,686,9,21.82,SUCCESS,Mobile,0
10925,2026-01-14,162,138,11,24.7,SUCCESS,Mobile,0
10926,2025-11-07,483,625,12,20.88,SUCCESS,API,0
10927,2025-08-17,11,747,5,13.93,SUCCESS,Mobile,0
10928,2025-06-12,207,305,12,61.58,SUCCESS,Mobile,0
10929,2025-10-17,270,14,1,100.74,SUCCESS,Web,0
10930,2025-09-15,493,46,10,15.84,SUCCESS,Web,0
10931,2026-01-27,337,552,3,11.26,SUCCESS,API,0
10932,2025-07-30,21,114,3,36.61,SUCCESS,Mobile,0
10933,2026-01-13,412,147,2,41.25,SUCCESS,Web,0
10934,2025-10-15,107,242,2,9.29,SUCCESS,Mobile,0
10935,2025-03-23,102,529,9,17.9,SUCCESS,Mobile,0
10936,2025-07-27,342,210,3,73.73,FAILED,Mobile,0
10937,2026-01-13,60,232,10,48.05,SUCCESS,Web,0
10938,2025-04-19,34,370,11,73.38,SUCCESS,Web,0
10939,2025-09-03,65,457,4,17.8,SUCCESS,Mobile,0
10940,2025-03-23,215,193,6,33.22,SUCCESS,Mobile,0
10941,2025-10-08,480,70,10,32.02,SUCCESS,Web,0
10942,2025-03-08,260,294,9,63.41,SUCCESS,Mobile,0
10943,2025-02-12,361,145,1,22.7,SUCCESS,Mobile,0
10944,2025-10-25,235,585,3,24.48,SUCCESS,Web,0
10945,2025-07-21,312,125,3,45.07,SUCCESS,Mobile,0
10946,2025-10-31,70,779,6,53.14,SUCCESS,Web,0
10947,2025-06-15,336,376,9,25.25,SUCCESS,Web,0
10948,2025-05-07,10,146,11,38.19,SUCCESS,Mobile,0
10949,2025-08-24,291,238,9,58.39,SUCCESS,Branch,0
10950,2025-07-28,216,741,5,40.09,SUCCESS,Web,0
10951,2025-04-15,252,135,9,25.43,SUCCESS,Mobile,0
10952,2025-06-09,394,419,6,39.8,SUCCESS,Web,0
10953,2025-12-25,332,172,5,49.0,SUCCESS,Web,0
10954,2025-09-15,191,295,8,34.82,SUCCESS,Web,0
10955,2025-12-04,97,523,12,45.74,SUCCESS,Web,0
10956,2025-03-11,219,125,12,58.88,SUCCESS,API,0
10957,2026-01-03,409,266,7,42.65,SUCCESS,API,0
10958,2025-08-31,202,128,7,55.73,SUCCESS,Web,0
10959,2025-05-09,381,354,4,30.09,SUCCESS,Web,0
10960,2025-04-03,217,76,10,24.88,SUCCESS,Mobile,0
10961,2025-02-11,288,393,1,77.76,SUCCESS,Branch,0
10962,2025-05-15,106,358,5,8.66,SUCCESS,Mobile,0
10963,2025-10-21,56,622,9,42.71,SUCCESS,Web,0
10964,2025-11-09,154,736,8,27.65,FAILED,Mobile,0
10965,2025-11-21,68,8,4,49.97,SUCCESS,Mobile,0
10966,2025-09-08,457,688,10,16.31,SUCCESS,Mobile,0
10967,2025-12-28,411,21,9,41.27,FAILED,Mobile,0
10968,2025-09-21,201,208,6,47.27,SUCCESS,Mobile,0
10969,2025-06-19,492,97,7,42.15,SUCCESS,Mobile,0
10970,2025-06-09,90,755,10,19.66,SUCCESS,Mobile,0
10971,2025-03-25,11,615,10,23.11,SUCCESS,Web,0
10972,2025-05-15,437,262,10,50.5,FAILED,Mobile,0
10973,2025-10-25,102,59,8,31.09,SUCCESS,Web,0
10974,2025-02-16,288,535,1,10.01,SUCCESS,Branch,0
10975,2025-08-31,187,329,4,24.92,SUCCESS,Web,0
10976,2025-11-19,414,612,6,67.45,FAILED,Mobile,0
10977,2025-07-02,231,459,4,30.37,SUCCESS,Mobile,0
10978,2025-02-07,137,630,3,15.01,SUCCESS,Mobile,0
10979,2025-06-29,11,396,5,26.75,SUCCESS,API,0
10980,2025-06-24,343,739,4,32.77,FAILED,Mobile,0
10981,2025-07-08,401,185,5,21.13,SUCCESS,Web,0
10982,2025-09-13,352,669,12,74.35,SUCCESS,Mobile,0
10983,2025-11-21,267,725,2,27.68,SUCCESS,Mobile,0
10984,2025-02-10,57,323,3,28.97,SUCCESS,Web,0
10985,2025-11-08,470,573,8,30.22,SUCCESS,Mobile,0
10986,2026-01-04,50,765,8,11.22,SUCCESS,Mobile,0
10987,2025-06-30,480,573,10,41.53,SUCCESS,Branch,0
10988,2025-03-12,73,374,8,23.23,SUCCESS,Mobile,0
10989,2025-08-22,337,216,3,7.66,SUCCESS,Web,0
10990,2025-10-20,53,30,1,13.47,SUCCESS,Mobile,0
10991,2026-01-28,89,255,11,32.1,SUCCESS,API,0
10992,2025-07-20,252,283,2,69.26,SUCCESS,Web,0
10993,2025-08-09,208,477,3,50.95,SUCCESS,Mobile,0
10994,2025-06-17,110,380,2,46.21,SUCCESS,API,0
10995,2025-11-10,225,542,3,35.2,SUCCESS,Mobile,0
10996,2025-02-02,450,183,7,41.66,SUCCESS,Mobile,0
10997,2025-11-10,171,151,5,35.13,SUCCESS,Web,0
10998,2026-01-12,295,293,11,21.29,SUCCESS,Web,0
10999,2025-12-20,42,754,11,21.78,SUCCESS,Web,0
11000,2025-04-05,204,220,12,33.42,SUCCESS,Web,0
11001,2025-03-18,491,575,11,20.94,SUCCESS,Web,0
11002,2026-01-10,418,435,5,12.06,SUCCESS,API,0
11003,2025-05-10,153,349,2,47.46,SUCCESS,Branch,0
11004,2025-05-12,78,492,9,43.08,SUCCESS,Web,0
11005,2025-10-19,393,718,9,11.9,SUCCESS,Mobile,0
11006,2025-12-26,379,364,1,15.82,SUCCESS,Branch,0
11007,2025-04-10,222,703,8,40.54,SUCCESS,Web,0
11008,2026-01-14,396,493,8,16.65,SUCCESS,API,0
11009,2025-05-25,266,293,9,33.67,FAILED,Mobile,0
11010,2025-04-07,216,609,2,54.87,SUCCESS,Web,0
11011,2025-04-26,162,627,6,25.1,SUCCESS,API,0
11012,2025-03-23,76,511,2,49.26,FAILED,Web,0
11013,2026-01-27,26,543,1,24.45,SUCCESS,Web,0
11014,2025-04-08,480,718,7,27.17,SUCCESS,API,0
11015,2025-07-25,35,153,3,42.51,SUCCESS,Web,0
11016,2025-01-31,77,457,8,49.57,SUCCESS,Web,0
11017,2025-07-07,211,153,3,15.61,SUCCESS,Mobile,0
11018,2025-12-25,440,361,12,15.01,SUCCESS,Web,0
11019,2025-07-24,461,686,2,13.26,SUCCESS,Mobile,0
11020,2025-04-01,312,286,8,90.55,SUCCESS,Mobile,0
11021,2025-09-08,470,404,8,25.5,SUCCESS,Web,0
11022,2025-06-09,48,279,12,21.77,SUCCESS,Mobile,0
11023,2025-09-01,23,127,10,39.46,SUCCESS,Branch,0
11024,2025-07-23,65,385,1,12.27,SUCCESS,Web,0
11025,2025-05-16,8,143,1,26.46,SUCCESS,Web,0
11026,2025-07-12,493,21,12,33.26,SUCCESS,Mobile,0
11027,2025-07-13,231,286,10,18.48,SUCCESS,Mobile,0
11028,2025-04-14,373,255,3,16.55,SUCCESS,Mobile,0
11029,2025-10-08,226,523,10,26.41,SUCCESS,Mobile,0
11030,2025-10-19,141,114,4,24.67,FAILED,Branch,0
11031,2025-09-25,236,218,8,24.25,SUCCESS,Web,0
11032,2025-06-05,177,649,12,13.52,SUCCESS,Branch,0
11033,2025-05-26,255,581,8,13.46,SUCCESS,Web,0
11034,2025-03-04,105,559,8,70.46,SUCCESS,Web,0
11035,2025-12-05,138,239,7,15.09,SUCCESS,Web,0
11036,2026-01-06,131,674,1,29.26,SUCCESS,Mobile,0
11037,2025-11-27,28,545,1,30.01,SUCCESS,Web,0
11038,2026-01-01,27,482,5,24.83,SUCCESS,Mobile,0
11039,2026-01-06,341,65,12,30.03,SUCCESS,Web,0
11040,2025-10-06,11,179,5,26.74,SUCCESS,Mobile,0
11041,2025-04-08,216,463,5,25.81,SUCCESS,Web,0
11042,2025-11-12,12,415,1,62.31,SUCCESS,Mobile,0
11043,2026-01-05,7,379,3,18.69,SUCCESS,Mobile,0
11044,2025-02-10,170,312,1,22.62,SUCCESS,Web,0
11045,2025-12-03,352,204,2,57.26,FAILED,Mobile,0
11046,2026-01-24,394,455,11,23.24,FAILED,Mobile,0
11047,2025-12-15,317,45,12,25.31,SUCCESS,Mobile,0
11048,2025-02-21,64,545,11,23.06,SUCCESS,Mobile,1
11049,2025-09-23,284,106,8,62.11,SUCCESS,Branch,0
11050,2025-02-08,410,563,4,56.42,SUCCESS,Web,0
11051,2025-08-29,349,503,4,16.26,SUCCESS,Branch,0
11052,2025-02-16,347,645,5,77.33,SUCCESS,Mobile,0
11053,2025-11-08,180,294,2,9.03,FAILED,Mobile,0
11054,2025-03-26,458,645,9,12.12,SUCCESS,Web,0
11055,2025-02-01,388,56,10,12.8,SUCCESS,Mobile,0
11056,2025-07-31,106,601,9,17.09,SUCCESS,Mobile,0
11057,2025-12-09,150,451,3,25.55,SUCCESS,Web,0
11058,2025-09-13,266,308,1,17.41,SUCCESS,Web,0
11059,2025-03-12,388,292,2,16.03,SUCCESS,Mobile,0
11060,2025-04-30,135,376,11,43.69,SUCCESS,Mobile,0
11061,2025-07-09,191,476,11,26.61,SUCCESS,Web,0
11062,2025-04-05,242,663,8,51.42,SUCCESS,Mobile,0
11063,2025-10-11,87,533,8,55.54,SUCCESS,API,0
11064,2026-01-16,195,749,2,35.07,SUCCESS,API,0
11065,2025-04-22,88,611,10,48.41,FAILED,Branch,0
11066,2025-10-12,367,618,5,28.45,SUCCESS,Mobile,0
11067,2025-07-10,485,378,9,15.09,SUCCESS,Mobile,0
11068,2025-02-16,414,504,12,13.66,SUCCESS,API,0
11069,2025-05-31,361,300,11,9.93,SUCCESS,Mobile,0
11070,2025-08-23,116,217,4,50.26,SUCCESS,Mobile,0
11071,2025-11-19,332,770,1,34.75,FAILED,Mobile,0
11072,2025-10-30,277,108,1,5.37,SUCCESS,Mobile,0
11073,2025-09-11,432,361,6,46.57,FAILED,Web,0
11074,2025-03-15,491,354,7,32.9,FAILED,Branch,0
11075,2025-07-07,273,143,9,18.37,SUCCESS,Web,0
11076,2025-12-06,451,743,12,18.23,SUCCESS,Web,0
11077,2025-06-15,463,424,6,26.74,SUCCESS,Mobile,0
11078,2026-01-09,356,175,10,64.69,SUCCESS,Web,0
11079,2025-10-30,480,204,5,32.43,SUCCESS,Mobile,0
11080,2025-11-10,9,500,5,20.58,SUCCESS,Mobile,0
11081,2026-01-14,424,308,12,120.12,SUCCESS,Mobile,0
11082,2025-10-10,242,646,3,57.39,SUCCESS,Web,0
11083,2025-05-28,384,710,4,56.76,SUCCESS,Mobile,0
11084,2025-06-04,214,176,11,59.16,SUCCESS,API,0
11085,2025-10-12,484,698,12,67.3,SUCCESS,API,0
11086,2026-01-14,224,101,3,42.62,SUCCESS,Mobile,0
11087,2025-10-08,187,218,10,33.52,SUCCESS,Mobile,0
11088,2025-12-25,325,643,10,35.31,SUCCESS,Web,0
11089,2025-06-29,122,352,9,14.46,SUCCESS,API,0
11090,2025-11-06,425,174,7,8.63,SUCCESS,Branch,0
11091,2025-02-18,496,146,1,50.68,SUCCESS,Mobile,0
11092,2025-08-28,196,184,11,98.69,SUCCESS,Mobile,0
11093,2025-04-23,432,417,5,26.39,SUCCESS,Mobile,0
11094,2025-06-29,189,145,1,76.15,SUCCESS,Mobile,0
11095,2025-08-01,261,800,4,83.2,SUCCESS,Mobile,0
11096,2026-01-13,7,76,10,24.3,SUCCESS,Web,0
11097,2025-11-22,459,725,1,68.41,SUCCESS,Mobile,0
11098,2025-11-05,359,386,9,48.41,SUCCESS,Branch,0
11099,2025-05-16,390,154,9,27.25,SUCCESS,Mobile,0
11100,2025-04-01,157,167,4,45.56,SUCCESS,Mobile,0
11101,2025-10-27,435,447,12,39.32,SUCCESS,Mobile,0
11102,2026-01-10,465,401,1,10.2,SUCCESS,Mobile,0
11103,2025-02-15,28,116,6,147.43,SUCCESS,Web,0
11104,2025-09-15,313,100,5,17.38,SUCCESS,Mobile,0
11105,2025-10-21,319,34,4,37.25,SUCCESS,Branch,0
11106,2025-09-16,422,531,12,99.55,SUCCESS,API,0
11107,2025-02-22,211,416,2,28.13,SUCCESS,Branch,0
11108,2026-01-02,49,598,6,21.22,SUCCESS,Web,0
11109,2025-06-18,492,498,7,35.8,SUCCESS,Web,0
11110,2026-01-06,268,743,1,26.91,SUCCESS,Mobile,0
11111,2025-09-08,173,378,3,69.01,SUCCESS,Web,0
11112,2025-12-16,358,82,7,20.05,SUCCESS,API,0
11113,2025-06-26,211,769,10,23.49,SUCCESS,Mobile,0
11114,2025-12-05,481,489,6,31.4,SUCCESS,Web,0
11115,2025-03-21,301,322,2,15.29,SUCCESS,Branch,0
11116,2025-10-03,389,168,8,23.79,SUCCESS,API,0
11117,2025-06-28,65,152,6,23.91,SUCCESS,Mobile,0
11118,2025-12-18,419,744,1,15.48,SUCCESS,Mobile,0
11119,2025-05-30,163,564,7,22.82,SUCCESS,Mobile,0
11120,2025-09-03,367,2,9,51.61,SUCCESS,Web,0
11121,2025-02-08,111,701,12,9.97,SUCCESS,Mobile,0
